lat,lng,occurred_at,speed,horizontal_accuracy,vertical_accuracy,driver_status,rider_status,battery_level,type
46.1948151,6.154539,1452318216827,6.7466729999999995,5.0,5.0,\N,looking,1.0,tap
46.1947533,6.1546697,1452318217370,1.8122085,4.0,4.0,\N,looking,1.0,impression
46.1947533,6.1546697,1452318218757,1.8122085,4.0,4.0,\N,looking,1.0,tap
46.1947533,6.1546697,1452318219287,1.8122085,4.0,4.0,\N,looking,1.0,impression
46.1947548,6.1546911,1452318220892,0.0,4.0,4.0,\N,looking,1.0,tap
46.1947548,6.1546911,1452318221424,0.0,4.0,4.0,\N,looking,1.0,impression
46.1947548,6.1546911,1452318221734,0.0,4.0,4.0,\N,looking,1.0,tap
46.1947548,6.1546911,1452318222280,0.0,4.0,4.0,\N,looking,1.0,impression
46.1947548,6.1546911,1452318222559,0.0,4.0,4.0,\N,looking,1.0,tap
46.1947639,6.1546971,1452318223088,0.0,6.0,6.0,\N,looking,1.0,impression
46.1947639,6.1546971,1452318223511,0.0,6.0,6.0,\N,looking,1.0,tap
46.1947639,6.1546971,1452318224081,0.0,6.0,6.0,\N,looking,1.0,impression
46.1947639,6.1546971,1452318224251,0.0,6.0,6.0,\N,looking,1.0,tap
46.1947639,6.1546971,1452318224792,0.0,6.0,6.0,\N,looking,1.0,tap
46.1947639,6.1546971,1452318225340,0.0,6.0,6.0,\N,looking,1.0,impression
46.1947639,6.1546971,1452318225545,0.0,6.0,6.0,\N,looking,1.0,tap
46.1947639,6.1546971,1452318226074,0.0,6.0,6.0,\N,looking,1.0,impression
46.1947732,6.1547066,1452318227546,0.0,9.0,9.0,\N,looking,1.0,tap
46.1947732,6.1547066,1452318229218,0.0,9.0,9.0,\N,looking,1.0,tap
46.1947732,6.1547066,1452318229946,0.0,9.0,9.0,\N,looking,1.0,tap
46.1947732,6.1547066,1452318230484,0.0,9.0,9.0,\N,looking,1.0,impression
46.1947772,6.1547133,1452318231139,0.0,9.0,9.0,\N,looking,1.0,tap
46.1947772,6.1547133,1452318231616,0.0,9.0,9.0,\N,looking,1.0,tap
46.1947772,6.1547133,1452318232137,0.0,9.0,9.0,\N,looking,1.0,impression
46.1947772,6.1547133,1452318234217,0.0,9.0,9.0,\N,looking,1.0,tap
46.1947772,6.1547133,1452318234768,0.0,9.0,9.0,\N,looking,1.0,impression
46.1947771,6.1547134,1452318234895,0.0,8.0,8.0,\N,looking,1.0,tap
46.1947771,6.1547134,1452318235439,0.0,8.0,8.0,\N,looking,1.0,impression
46.1947771,6.1547134,1452318235496,0.0,8.0,8.0,\N,looking,1.0,impression
46.1947771,6.1547134,1452318237296,0.0,8.0,8.0,\N,looking,1.0,tap
46.1947771,6.1547134,1452318237845,0.0,8.0,8.0,\N,looking,1.0,impression
46.1947771,6.1547136,1452318238752,0.0,6.0,6.0,\N,looking,1.0,tap
46.1947771,6.1547136,1452318239283,0.0,6.0,6.0,\N,looking,1.0,impression
46.1947771,6.1547135,1452318242717,0.0,5.0,5.0,\N,looking,1.0,impression
46.1947771,6.1547135,1452318242739,0.0,5.0,5.0,\N,looking,1.0,tap
46.1947771,6.1547135,1452318244557,0.0,5.0,5.0,\N,looking,1.0,tap
46.1947772,6.1547136,1452318245042,0.0,4.0,4.0,\N,looking,1.0,impression
46.1947772,6.1547136,1452318245078,0.0,4.0,4.0,\N,looking,1.0,tap
46.1947772,6.1547136,1452318245126,0.0,4.0,4.0,\N,looking,1.0,impression
46.1947772,6.1547136,1452318246059,0.0,4.0,4.0,\N,looking,1.0,tap
46.1947772,6.1547136,1452318246597,0.0,4.0,4.0,\N,looking,1.0,impression
46.1947773,6.1547139,1452318251495,0.0,3.0,3.0,\N,looking,1.0,tap
46.1947773,6.1547139,1452318252024,0.0,3.0,3.0,\N,looking,1.0,impression
46.1947773,6.1547139,1452318252291,0.0,3.0,3.0,\N,looking,1.0,impression
46.1947773,6.1547139,1452318252311,0.0,3.0,3.0,\N,looking,1.0,tap
46.1947773,6.1547139,1452318252954,0.0,3.0,3.0,\N,looking,1.0,impression
46.1947773,6.1547139,1452318253009,0.0,3.0,3.0,\N,looking,1.0,tap
46.1954448,6.1555899,1452318271089,7.623175,4.0,4.0,\N,looking,1.0,lifecycle
46.1954448,6.1555899,1452318295924,7.623175,4.0,4.0,\N,looking,1.0,lifecycle
46.1954448,6.1555899,1452318295972,7.623175,4.0,4.0,\N,looking,1.0,impression
46.195867,6.1558476,1452318296304,6.016062,5.0,5.0,\N,looking,1.0,impression
46.1958911,6.1562512,1452318303609,5.93,5.0,5.0,\N,looking,1.0,tap
46.1958911,6.1562512,1452318304137,5.93,5.0,5.0,\N,looking,1.0,impression
46.1931506,6.1618952,1452318465717,0.0,8.0,8.0,\N,looking,1.0,lifecycle
46.1931506,6.1618952,1452318590236,0.0,8.0,8.0,\N,looking,1.0,lifecycle
46.1931506,6.1618952,1452318590413,0.0,8.0,8.0,\N,looking,1.0,impression
46.1931845,6.1619039,1452318590807,0.0,6.0,6.0,\N,looking,1.0,impression
46.193185,6.1619037,1452318602646,0.0,12.0,12.0,\N,looking,1.0,tap
46.193185,6.1619037,1452318603197,0.0,12.0,12.0,\N,looking,1.0,impression
46.193185,6.1619037,1452318603488,0.0,12.0,12.0,\N,looking,1.0,tap
46.193185,6.1619037,1452318604014,0.0,12.0,12.0,\N,looking,1.0,impression
46.1931852,6.1619033,1452318605519,0.0,11.0,11.0,\N,looking,1.0,lifecycle
46.1931852,6.1619033,1452319382184,0.0,11.0,11.0,\N,looking,1.0,lifecycle
46.1931852,6.1619033,1452319382275,0.0,11.0,11.0,\N,looking,1.0,impression
46.1920407,6.1610211,1452319382598,0.0,899.999,899.999,\N,looking,1.0,impression
46.1920407,6.1610211,1452319385259,0.0,899.999,899.999,\N,looking,1.0,tap
46.1920407,6.1610211,1452319385822,0.0,899.999,899.999,\N,looking,1.0,impression
46.1920407,6.1610211,1452319391235,0.0,899.999,899.999,\N,looking,1.0,tap
46.1920407,6.1610211,1452319391810,0.0,899.999,899.999,\N,looking,1.0,impression
46.1920407,6.1610211,1452319391972,0.0,899.999,899.999,\N,looking,1.0,tap
46.1920407,6.1610211,1452319392493,0.0,899.999,899.999,\N,looking,1.0,impression
46.1920407,6.1610211,1452319393500,0.0,899.999,899.999,\N,looking,1.0,tap
46.1920407,6.1610211,1452319394050,0.0,899.999,899.999,\N,looking,1.0,impression
46.1920407,6.1610211,1452319395348,0.0,899.999,899.999,\N,looking,1.0,tap
46.1920407,6.1610211,1452319395955,0.0,899.999,899.999,\N,looking,1.0,tap
46.1920407,6.1610211,1452319396483,0.0,899.999,899.999,\N,looking,1.0,impression
46.1920407,6.1610211,1452319396565,0.0,899.999,899.999,\N,looking,1.0,impression
46.1920407,6.1610211,1452319397205,0.0,899.999,899.999,\N,looking,1.0,tap
46.1920407,6.1610211,1452319398318,0.0,899.999,899.999,\N,looking,1.0,impression
46.1920407,6.1610211,1452319399576,0.0,899.999,899.999,\N,looking,1.0,impression
46.1920407,6.1610211,1452319399604,0.0,899.999,899.999,\N,looking,1.0,tap
46.1920407,6.1610211,1452319400476,0.0,899.999,899.999,\N,looking,1.0,impression
46.1920407,6.1610211,1452319400499,0.0,899.999,899.999,\N,looking,1.0,tap
46.1920407,6.1610211,1452319401869,0.0,899.999,899.999,\N,looking,1.0,tap
46.1920407,6.1610211,1452319402427,0.0,899.999,899.999,\N,looking,1.0,impression
46.1920407,6.1610211,1452319402574,0.0,899.999,899.999,\N,looking,1.0,tap
46.1920407,6.1610211,1452319403106,0.0,899.999,899.999,\N,looking,1.0,impression
46.1920407,6.1610211,1452319403160,0.0,899.999,899.999,\N,looking,1.0,impression
46.1920407,6.1610211,1452319403779,0.0,899.999,899.999,\N,looking,1.0,tap
46.1920407,6.1610211,1452319404306,0.0,899.999,899.999,\N,looking,1.0,impression
46.1920407,6.1610211,1452319408299,0.0,899.999,899.999,\N,looking,1.0,tap
46.1920407,6.1610211,1452319408848,0.0,899.999,899.999,\N,looking,1.0,impression
46.1920407,6.1610211,1452319409545,0.0,899.999,899.999,\N,looking,1.0,tap
46.1920407,6.1610211,1452319410077,0.0,899.999,899.999,\N,looking,1.0,impression
46.1920407,6.1610211,1452319414076,0.0,899.999,899.999,\N,looking,1.0,tap
46.1920407,6.1610211,1452319414603,0.0,899.999,899.999,\N,looking,1.0,impression
46.1920407,6.1610211,1452319426101,0.0,899.999,899.999,\N,looking,1.0,tap
46.1920407,6.1610211,1452319426645,0.0,899.999,899.999,\N,looking,1.0,impression
46.1920407,6.1610211,1452319428976,0.0,899.999,899.999,\N,looking,1.0,lifecycle
46.1920407,6.1610211,1452322524017,0.0,899.999,899.999,\N,looking,1.0,lifecycle
46.1920407,6.1610211,1452322524157,0.0,899.999,899.999,\N,looking,1.0,impression
46.230657,6.1088884,1452322524565,0.0,3.0,3.0,\N,looking,1.0,impression
46.230657,6.1088883,1452322529047,0.0,3.9,3.9,\N,looking,1.0,tap
46.230657,6.1088883,1452322529598,0.0,3.9,3.9,\N,looking,1.0,impression
46.2306569,6.1088883,1452322531675,0.0,3.9,3.9,\N,looking,1.0,tap
46.2306569,6.1088883,1452322532197,0.0,3.9,3.9,\N,looking,1.0,impression
46.2306569,6.1088883,1452322533235,0.0,3.9,3.9,\N,looking,1.0,tap
46.2306569,6.1088883,1452322533773,0.0,3.9,3.9,\N,looking,1.0,impression
46.2306568,6.1088883,1452322534987,0.0,3.0,3.0,\N,looking,1.0,tap
46.2306568,6.1088883,1452322535531,0.0,3.0,3.0,\N,looking,1.0,impression
46.2306567,6.1088882,1452322539398,0.0,3.9,3.9,\N,looking,1.0,tap
46.2306567,6.1088882,1452322539933,0.0,3.9,3.9,\N,looking,1.0,impression
46.2306567,6.1088882,1452322539997,0.0,3.9,3.9,\N,looking,1.0,impression
46.2306567,6.1088882,1452322540208,0.0,3.9,3.9,\N,looking,1.0,tap
46.2306567,6.1088882,1452322540844,0.0,3.9,3.9,\N,looking,1.0,tap
46.2306567,6.1088881,1452322541389,0.0,3.9,3.9,\N,looking,1.0,impression
46.2306567,6.1088881,1452322541592,0.0,3.9,3.9,\N,looking,1.0,tap
46.2306567,6.1088881,1452322542131,0.0,3.9,3.9,\N,looking,1.0,impression
46.2306567,6.1088881,1452322543099,0.0,3.9,3.9,\N,looking,1.0,tap
46.2306567,6.1088881,1452322543630,0.0,3.9,3.9,\N,looking,1.0,impression
46.2306567,6.108888,1452322544517,0.0,3.0,3.0,\N,looking,1.0,tap
46.2306567,6.108888,1452322544518,0.0,3.0,3.0,\N,looking,1.0,impression
46.2306567,6.108888,1452322545952,0.0,3.0,3.0,\N,looking,1.0,tap
46.2306567,6.108888,1452322545953,0.0,3.0,3.0,\N,looking,1.0,impression
46.2306567,6.108888,1452322547156,0.0,3.0,3.0,\N,looking,1.0,impression
46.2306567,6.108888,1452322547178,0.0,3.0,3.0,\N,looking,1.0,tap
46.2306568,6.1088878,1452322549607,0.0,3.0,3.0,\N,looking,1.0,tap
46.2306568,6.1088878,1452322549607,0.0,3.0,3.0,\N,looking,1.0,impression
46.2306568,6.1088878,1452322550129,0.0,3.0,3.0,\N,looking,1.0,tap
46.2306568,6.1088878,1452322550661,0.0,3.0,3.0,\N,looking,1.0,impression
46.2306568,6.1088878,1452322550848,0.0,3.0,3.0,\N,looking,1.0,impression
46.2306568,6.1088878,1452322550896,0.0,3.0,3.0,\N,looking,1.0,tap
46.2306568,6.1088877,1452322552529,0.0,3.9,3.9,\N,looking,1.0,impression
46.2306568,6.1088877,1452322552556,0.0,3.9,3.9,\N,looking,1.0,tap
46.2306568,6.1088877,1452322553495,0.0,3.9,3.9,\N,looking,1.0,impression
46.2306568,6.1088877,1452322553522,0.0,3.9,3.9,\N,looking,1.0,tap
46.2306569,6.1088875,1452322555663,0.0,3.0,3.0,\N,looking,1.0,tap
46.2306569,6.1088875,1452322555664,0.0,3.0,3.0,\N,looking,1.0,impression
46.2306569,6.1088875,1452322556408,0.0,3.0,3.0,\N,looking,1.0,tap
46.2306569,6.1088875,1452322556409,0.0,3.0,3.0,\N,looking,1.0,impression
46.2306569,6.1088875,1452322557126,0.0,3.0,3.0,\N,looking,1.0,tap
46.2306569,6.1088875,1452322557665,0.0,3.0,3.0,\N,looking,1.0,impression
46.2306569,6.1088875,1452322557740,0.0,3.0,3.0,\N,looking,1.0,impression
46.2306568,6.1088873,1452322558224,0.0,3.0,3.0,\N,looking,1.0,tap
46.2306568,6.1088873,1452322558753,0.0,3.0,3.0,\N,looking,1.0,impression
46.2306568,6.1088873,1452322558803,0.0,3.0,3.0,\N,looking,1.0,impression
46.2306568,6.1088873,1452322560437,0.0,3.0,3.0,\N,looking,1.0,tap
46.2306568,6.1088873,1452322560548,0.0,3.0,3.0,\N,looking,1.0,tap
46.2306568,6.1088873,1452322560549,0.0,3.0,3.0,\N,looking,1.0,impression
46.2306568,6.1088873,1452322560965,0.0,3.0,3.0,\N,looking,1.0,impression
46.2306568,6.1088873,1452322561128,0.0,3.0,3.0,\N,looking,1.0,tap
46.2306568,6.1088873,1452322561657,0.0,3.0,3.0,\N,looking,1.0,impression
46.2306568,6.1088873,1452322561755,0.0,3.0,3.0,\N,looking,1.0,impression
46.2306568,6.1088872,1452322562051,0.0,3.0,3.0,\N,looking,1.0,tap
46.2306568,6.1088872,1452322562583,0.0,3.0,3.0,\N,looking,1.0,impression
46.2306568,6.1088872,1452322563323,0.0,3.0,3.0,\N,looking,1.0,tap
46.2306568,6.1088872,1452322563855,0.0,3.0,3.0,\N,looking,1.0,impression
46.2306567,6.1088871,1452322564957,0.0,3.9,3.9,\N,looking,1.0,tap
46.2306567,6.1088871,1452322565499,0.0,3.9,3.9,\N,looking,1.0,impression
46.2306567,6.1088871,1452322567464,0.0,3.9,3.9,\N,looking,1.0,tap
46.2306567,6.1088871,1452322567999,0.0,3.9,3.9,\N,looking,1.0,impression
46.2306567,6.1088871,1452322568100,0.0,3.9,3.9,\N,looking,1.0,impression
46.2306566,6.1088869,1452322568857,0.0,3.9,3.9,\N,looking,1.0,tap
46.2306566,6.1088869,1452322569379,0.0,3.9,3.9,\N,looking,1.0,impression
46.2306566,6.1088869,1452322570282,0.0,3.9,3.9,\N,looking,1.0,tap
46.2306566,6.1088869,1452322570808,0.0,3.9,3.9,\N,looking,1.0,impression
46.2306566,6.1088869,1452322571862,0.0,3.0,3.0,\N,looking,1.0,tap
46.2306566,6.1088869,1452322572405,0.0,3.0,3.0,\N,looking,1.0,impression
46.2306566,6.1088869,1452322572476,0.0,3.0,3.0,\N,looking,1.0,impression
46.2306566,6.1088869,1452322572967,0.0,3.0,3.0,\N,looking,1.0,tap
46.2306566,6.1088869,1452322573501,0.0,3.0,3.0,\N,looking,1.0,impression
46.2306566,6.1088869,1452322574769,0.0,3.0,3.0,\N,looking,1.0,tap
46.2306566,6.1088869,1452322575303,0.0,3.0,3.0,\N,looking,1.0,impression
46.2306566,6.108887,1452322577605,0.0,3.0,3.0,\N,looking,1.0,tap
46.2306566,6.108887,1452322578144,0.0,3.0,3.0,\N,looking,1.0,impression
46.2306566,6.108887,1452322578263,0.0,3.0,3.0,\N,looking,1.0,impression
46.2306566,6.1088869,1452322579347,0.0,3.9,3.9,\N,looking,1.0,tap
46.2306566,6.1088869,1452322579871,0.0,3.9,3.9,\N,looking,1.0,impression
46.2306566,6.1088869,1452322580106,0.0,3.9,3.9,\N,looking,1.0,tap
46.2306566,6.1088869,1452322580630,0.0,3.9,3.9,\N,looking,1.0,impression
46.2306566,6.1088869,1452322581753,0.0,3.9,3.9,\N,looking,1.0,tap
46.2306565,6.1088869,1452322582287,0.0,3.0,3.0,\N,looking,1.0,impression
46.2306565,6.1088869,1452322585699,0.0,3.0,3.0,\N,looking,1.0,lifecycle
46.2306564,6.1088869,1452322869766,0.0,3.0,3.0,\N,looking,1.0,lifecycle
46.2306564,6.1088869,1452322869800,0.0,3.0,3.0,\N,looking,1.0,impression
46.2239896,6.1085984,1452322870178,0.0,3.0,3.0,\N,looking,1.0,impression
46.2237446,6.1088932,1452322877269,8.120745,3.9,3.9,\N,looking,1.0,tap
46.2237446,6.1088932,1452322877816,8.120745,3.9,3.9,\N,looking,1.0,impression
46.2237446,6.1088932,1452322878881,8.120745,3.9,3.9,\N,looking,1.0,tap
46.2237446,6.1088932,1452322879425,8.120745,3.9,3.9,\N,looking,1.0,impression
46.2229203,6.1098928,1452322887724,13.150308,4.0,4.0,\N,looking,1.0,lifecycle
46.2229203,6.1098928,1452323787855,13.150308,4.0,4.0,\N,looking,1.0,lifecycle
46.2229203,6.1098928,1452323787993,13.150308,4.0,4.0,\N,looking,1.0,impression
46.1928247,6.1629003,1452323788368,0.0,4.0,4.0,\N,looking,1.0,impression
46.1928247,6.1629003,1452323789811,0.0,4.0,4.0,\N,looking,1.0,tap
46.1928247,6.1629003,1452323791213,0.0,4.0,4.0,\N,looking,1.0,impression
46.1928247,6.1629002,1452323797402,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928247,6.1629002,1452323797944,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928247,6.1629002,1452323799081,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928247,6.1629002,1452323799631,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928246,6.1629002,1452323799945,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928246,6.1629002,1452323800481,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928246,6.1629002,1452323802049,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928246,6.1629002,1452323802580,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928246,6.1629002,1452323803905,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928246,6.1629002,1452323804437,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928246,6.1629002,1452323804695,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928246,6.1629002,1452323805223,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928246,6.1629002,1452323805395,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928246,6.1629002,1452323805919,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928246,6.1629002,1452323806667,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928246,6.1629002,1452323807116,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928246,6.1629002,1452323807690,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928246,6.1629002,1452323807742,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928247,6.1629002,1452323808291,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928247,6.1629002,1452323808396,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928247,6.1629002,1452323811091,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928247,6.1629002,1452323811651,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928247,6.1629002,1452323811924,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928247,6.1629002,1452323812463,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928247,6.1629002,1452323813217,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928247,6.1629002,1452323813764,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928247,6.1629002,1452323814523,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928247,6.1629002,1452323815057,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928247,6.1629002,1452323815090,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928248,6.1629002,1452323816242,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928248,6.1629002,1452323816769,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928248,6.1629002,1452323818443,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928248,6.1629001,1452323818966,0.0,3.9,3.9,\N,looking,1.0,impression
46.1928248,6.1629001,1452323820283,0.0,3.9,3.9,\N,looking,1.0,tap
46.1928248,6.1629001,1452323820811,0.0,3.9,3.9,\N,looking,1.0,impression
46.1928248,6.1629001,1452323820911,0.0,3.9,3.9,\N,looking,1.0,tap
46.1928248,6.1629001,1452323821445,0.0,3.9,3.9,\N,looking,1.0,impression
46.1928248,6.1629001,1452323821542,0.0,3.9,3.9,\N,looking,1.0,impression
46.1928248,6.1629001,1452323822268,0.0,3.9,3.9,\N,looking,1.0,tap
46.1928248,6.1629001,1452323822806,0.0,3.9,3.9,\N,looking,1.0,impression
46.1928248,6.1629001,1452323823299,0.0,3.9,3.9,\N,looking,1.0,tap
46.1928248,6.1629001,1452323823838,0.0,3.9,3.9,\N,looking,1.0,impression
46.1928248,6.1629001,1452323824376,0.0,3.9,3.9,\N,looking,1.0,impression
46.1928248,6.1629001,1452323824406,0.0,3.9,3.9,\N,looking,1.0,tap
46.1928248,6.1629001,1452323825141,0.0,3.9,3.9,\N,looking,1.0,impression
46.1928248,6.1629001,1452323825162,0.0,3.9,3.9,\N,looking,1.0,tap
46.1928248,6.1629001,1452323826507,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928248,6.1629001,1452323826539,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928248,6.1629001,1452323827302,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928248,6.1629001,1452323827333,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928248,6.1629007,1452323850256,0.0,3.9,3.9,\N,looking,1.0,lifecycle
46.1928248,6.1629007,1452324220000,0.0,3.9,3.9,\N,looking,1.0,lifecycle
46.1928248,6.1629007,1452324220149,0.0,3.9,3.9,\N,looking,1.0,impression
46.1928297,6.1629074,1452324220467,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928297,6.1629074,1452324222328,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928297,6.1629074,1452324222329,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928297,6.1629072,1452324224115,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928297,6.1629072,1452324224666,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928297,6.1629071,1452324226255,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928297,6.1629071,1452324226784,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928297,6.1629071,1452324227958,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928297,6.1629071,1452324229502,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928297,6.1629071,1452324229508,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928297,6.1629071,1452324229509,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928297,6.1629071,1452324231828,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928297,6.1629069,1452324232500,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928297,6.1629069,1452324232501,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928297,6.1629069,1452324232656,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928297,6.1629069,1452324232657,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928297,6.1629069,1452324233075,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928297,6.1629069,1452324234128,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928297,6.1629069,1452324234271,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928297,6.1629069,1452324234272,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928297,6.1629069,1452324234651,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928297,6.1629069,1452324234861,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928297,6.1629069,1452324235729,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928298,6.162907,1452324237591,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928298,6.162907,1452324238755,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928298,6.162907,1452324238756,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928298,6.162907,1452324239678,0.0,3.9,3.9,\N,looking,1.0,tap
46.1928298,6.162907,1452324239679,0.0,3.9,3.9,\N,looking,1.0,impression
46.1928298,6.162907,1452324240520,0.0,3.9,3.9,\N,looking,1.0,tap
46.1928298,6.162907,1452324241013,0.0,3.9,3.9,\N,looking,1.0,tap
46.1928298,6.162907,1452324241551,0.0,3.9,3.9,\N,looking,1.0,impression
46.1928298,6.1629071,1452324250434,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928298,6.1629071,1452324250979,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928298,6.1629071,1452324251462,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928298,6.1629071,1452324251987,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928298,6.1629071,1452324252648,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928298,6.1629072,1452324253181,0.0,3.9,3.9,\N,looking,1.0,impression
46.1928298,6.1629072,1452324255666,0.0,3.9,3.9,\N,looking,1.0,tap
46.1928299,6.1629072,1452324256191,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928299,6.1629072,1452324257114,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928299,6.1629072,1452324257648,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928299,6.1629072,1452324258089,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928299,6.1629072,1452324258626,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928299,6.1629072,1452324259666,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928299,6.1629073,1452324260224,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928299,6.1629073,1452324260787,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928299,6.1629073,1452324261314,0.0,3.0,3.0,\N,looking,1.0,impression
46.1928299,6.1629073,1452324262153,0.0,3.0,3.0,\N,looking,1.0,tap
46.1928299,6.1629073,1452324262691,0.0,3.0,3.0,\N,looking,1.0,impression
46.19283,6.1629077,1452324274850,0.0,3.9,3.9,\N,looking,1.0,lifecycle
46.1928332,6.1629109,1452327200540,0.0,3.9,3.9,\N,looking,1.0,lifecycle
46.1928332,6.1629109,1452327200726,0.0,3.9,3.9,\N,looking,1.0,impression
46.2266758,6.1041114,1452327201178,0.0,3.0,3.0,\N,looking,1.0,impression
46.2266758,6.1041114,1452327203792,0.0,3.0,3.0,\N,looking,1.0,tap
46.2266758,6.1041113,1452327204330,0.0,3.9,3.9,\N,looking,1.0,impression
46.2266758,6.1041114,1452327210456,0.0,3.9,3.9,\N,looking,1.0,tap
46.2266758,6.1041114,1452327210982,0.0,3.9,3.9,\N,looking,1.0,impression
46.2266757,6.1041115,1452327212974,0.0,3.9,3.9,\N,looking,1.0,tap
46.2266757,6.1041115,1452327213529,0.0,3.9,3.9,\N,looking,1.0,impression
46.2266757,6.1041115,1452327215547,0.0,3.9,3.9,\N,looking,1.0,tap
46.2266757,6.1041116,1452327216071,0.0,3.9,3.9,\N,looking,1.0,impression
46.2266757,6.1041116,1452327216336,0.0,3.9,3.9,\N,looking,1.0,tap
46.2266757,6.1041116,1452327216875,0.0,3.9,3.9,\N,looking,1.0,impression
46.2266757,6.1041116,1452327217447,0.0,3.9,3.9,\N,looking,1.0,tap
46.2266757,6.1041116,1452327217982,0.0,3.9,3.9,\N,looking,1.0,impression
46.2266757,6.1041116,1452327218627,0.0,3.9,3.9,\N,looking,1.0,tap
46.2266757,6.1041116,1452327219161,0.0,3.9,3.9,\N,looking,1.0,impression
46.2266757,6.1041116,1452327219592,0.0,3.9,3.9,\N,looking,1.0,tap
46.2266757,6.1041116,1452327220133,0.0,3.9,3.9,\N,looking,1.0,impression
46.2266757,6.1041116,1452327220580,0.0,3.9,3.9,\N,looking,1.0,tap
46.2266757,6.1041116,1452327221114,0.0,3.9,3.9,\N,looking,1.0,impression
46.2268046,6.104046,1452327238623,3.0716283,3.9,3.9,\N,looking,1.0,lifecycle
46.2268046,6.104046,1452327244700,3.0716283,3.9,3.9,\N,looking,1.0,lifecycle
46.2268046,6.104046,1452327244748,3.0716283,3.9,3.9,\N,looking,1.0,impression
